time [s],filter_volt,
22.7711,1.601,
22.7731,1.60048,
22.7751,1.6026,
22.7771,1.60309,
22.7791,1.60213,
22.7811,1.60095,
22.7831,1.60083,
22.7857,1.59771,
22.7881,1.5984,
22.7901,1.60438,
22.7921,1.60262,
22.7941,1.60313,
22.7961,1.60394,
22.7977,1.60271,
22.7997,1.60492,
22.8017,1.6059,
22.8037,1.60512,
22.8057,1.60333,
22.8077,1.60333,
22.8097,1.60073,
22.8117,1.59965,
22.8137,1.60003,
22.8157,1.59892,
22.8177,1.59885,
22.8197,1.60036,
22.8217,1.60071,
22.8237,1.59879,
22.8257,1.60057,
22.8277,1.60102,
22.8297,1.60076,
22.8313,1.60168,
22.8331,1.60357,
22.8357,1.59932,
22.8377,1.60151,
22.8397,1.60144,
22.8417,1.59832,
22.8437,1.59866,
22.8457,1.59809,
22.8474,1.59729,
22.8497,1.59814,
22.8523,1.60012,
22.8547,1.60048,
22.8567,1.60159,
22.8587,1.60105,
22.8607,1.59991,
22.8627,1.60014,
22.8647,1.59687,
22.8667,1.596,
22.8687,1.596,
22.8707,1.59629,
22.8721,1.59555,
22.8741,1.59626,
22.8761,1.59792,
22.8781,1.5953,
22.8801,1.59723,
22.8821,1.59865,
22.8841,1.59748,
22.886,1.60035,
22.8881,1.60098,
22.8901,1.5991,
22.8921,1.59957,
22.8941,1.59993,
22.8961,1.59737,
22.8981,1.59703,
22.8997,1.59682,
22.9021,1.59614,
22.9041,1.59713,
22.9061,1.59827,
22.9081,1.5985,
22.9101,1.6002,
22.9121,1.60067,
22.9141,1.59916,
22.9161,1.59933,
22.9191,1.5979,
22.9211,1.59575,
22.9231,1.59615,
22.9251,1.60799,
22.9271,1.63511,
22.9291,1.66536,
22.9311,1.68769,
22.9331,1.70189,
22.935,1.71966,
22.9367,1.72953,
22.9387,1.73926,
22.9407,1.75164,
22.9427,1.76052,
22.9447,1.7615,
22.9467,1.7722,
22.9487,1.77317,
22.9507,1.77406,
22.9527,1.77413,
22.9547,1.77235,
22.9567,1.77422,
22.9581,1.77209,
22.9601,1.77081,
22.9617,1.76802,
22.9637,1.76627,
22.9657,1.7615,
22.9677,1.75834,
22.9697,1.75169,
22.9717,1.74852,
22.9737,1.74486,
22.9757,1.7375,
22.9777,1.73327,
22.9797,1.72712,
22.9817,1.72191,
22.9837,1.71583,
22.9857,1.70931,
22.9877,1.70536,
22.9897,1.70218,
22.9917,1.69674,
22.9941,1.69572,
22.9961,1.68731,
22.9981,1.68357,
23.0001,1.67836,
23.0021,1.67335,
23.0041,1.66749,
23.0061,1.66356,
23.0081,1.65915,
23.0101,1.6546,
23.0117,1.65132,
23.0137,1.64989,
23.0157,1.64611,
23.0177,1.64521,
23.0197,1.64244,
23.0217,1.64282,
23.0235,1.64299,
23.0257,1.63814,
23.0277,1.63707,
23.0297,1.63342,
23.0317,1.63145,
23.0337,1.62862,
23.0357,1.62552,
23.0381,1.62412,
23.0401,1.61934,
23.0421,1.61854,
23.0441,1.61563,
23.0461,1.61728,
23.0481,1.61765,
23.0501,1.61541,
23.0521,1.61355,
23.0541,1.61214,
23.0561,1.61149,
23.0581,1.60911,
23.0601,1.60924,
23.0621,1.60954,
23.0641,1.60747,
23.0661,1.60914,
23.0681,1.60894,
23.07,1.60775,
23.0721,1.60763,
23.0741,1.60495,
23.0761,1.60286,
23.0781,1.60093,
23.0801,1.60196,
23.0817,1.60216,
23.0837,1.60083,
23.0857,1.60255,
23.0877,1.60042,
23.0897,1.59879,
23.0917,1.59804,
23.0937,1.59551,
23.0957,1.59615,
23.0974,1.59418,
23.0991,1.59423,
23.1011,1.59517,
23.1031,1.59269,
23.1051,1.59422,
23.1071,1.59435,
23.1091,1.59254,
23.1111,1.59277,
23.1131,1.59028,
23.1151,1.59169,
23.1171,1.5907,
23.1191,1.59093,
23.1211,1.5934,
23.1231,1.59187,
23.1251,1.59022,
23.1272,1.58755,
23.1291,1.58916,
23.131,1.58487,
23.1331,1.58695,
23.1354,1.5899,
23.1377,1.58928,
23.1397,1.5903,
23.1417,1.58842,
23.1437,1.58846,
23.1457,1.5873,
23.1477,1.58855,
23.1497,1.59039,
23.1521,1.59004,
23.1541,1.59218,
23.1561,1.59056,
23.1581,1.58891,
23.1601,1.58844,
23.1621,1.5895,
23.1641,1.59128,
23.1661,1.58989,
23.1681,1.59228,
23.1701,1.59516,
23.1721,1.59424,
23.174,1.59217,
23.1761,1.59132,
23.1781,1.59219,
23.1801,1.59145,
23.1821,1.59149,
23.1841,1.59507,
23.1861,1.59327,
23.1881,1.59198,
23.1901,1.59119,
23.1921,1.59001,
23.1941,1.58963,
23.1961,1.58893,
23.198,1.59019,
23.2001,1.58901,
23.2022,1.58943,
23.2041,1.58943,
23.2061,1.5875,
23.2081,1.58672,
23.2101,1.58491,
23.2121,1.58766,
23.2141,1.58701,
23.2161,1.58768,
23.2181,1.58814,
23.2201,1.58672,
23.2217,1.58563,
23.2237,1.58495,
23.2257,1.58492,
23.2277,1.58647,
23.2297,1.58472,
23.2317,1.5866,
23.2337,1.58615,
23.2356,1.58439,
23.5111,1.58791,
23.5131,1.58708,
23.515,1.58524,
23.5167,1.58689,
23.5197,1.58751,
23.5217,1.58926,
23.5237,1.59092,
23.5257,1.58745,
23.5277,1.58689,
23.5297,1.58732,
23.5312,1.58853,
23.533,1.58767,
23.5351,1.58614,
23.5371,1.58708,
23.5391,1.58684,
23.5411,1.58633,
23.5431,1.58475,
23.5451,1.58647,
23.5471,1.58788,
23.549,1.58622,
23.5511,1.5877,
23.5531,1.58752,
23.5551,1.58802,
23.5571,1.58813,
23.5591,1.58658,
23.5611,1.58792,
23.5631,1.58582,
23.5651,1.58642,
23.5667,1.58847,
23.5687,1.58793,
23.571,1.58847,
23.5731,1.5876,
23.5751,1.58643,
23.5773,1.5849,
23.5791,1.58406,
23.5811,1.58394,
23.5831,1.58353,
23.5851,1.58722,
23.5871,1.58816,
23.5891,1.5874,
23.5911,1.58857,
23.5931,1.58523,
23.5951,1.58703,
23.5971,1.58502,
23.5991,1.58792,
23.6011,1.58984,
23.6027,1.59023,
23.6047,1.59147,
23.6067,1.59082,
23.6087,1.58838,
23.6107,1.58812,
23.6127,1.58687,
23.6147,1.58923,
23.6167,1.58917,
23.6192,1.58906,
23.6211,1.58807,
23.6231,1.58774,
23.6251,1.58724,
23.6272,1.58649,
23.6291,1.58809,
23.631,1.58791,
23.6331,1.58904,
23.6357,1.58913,
23.6377,1.58986,
23.6397,1.58962,
23.6417,1.58929,
23.6437,1.58949,
23.6457,1.58884,
23.6477,1.5899,
23.6497,1.59168,
23.652,1.58999,
23.6541,1.58983,
23.6561,1.58896,
23.6581,1.58876,
23.6601,1.58779,
23.6621,1.58905,
23.664,1.59127,
23.6657,1.58856,
23.6677,1.58972,
23.6697,1.58689,
23.6717,1.58459,
23.6737,1.58424,
23.6757,1.58392,
23.6777,1.58656,
23.6797,1.58566,
23.6813,1.58707,
23.6831,1.58778,
23.6851,1.58554,
23.6871,1.58544,
23.6891,1.58499,
23.6911,1.58633,
23.6931,1.58868,
23.6951,1.58737,
23.6971,1.58867,
23.6991,1.58696,
23.7011,1.58626,
23.703,1.58646,
23.7051,1.58605,
23.7071,1.58793,
23.7091,1.5864,
23.7111,1.58868,
23.7131,1.58756,
23.7151,1.58647,
23.7171,1.58554,
23.719,1.58357,
23.7211,1.58552,
23.7231,1.58358,
23.7251,1.5844,
23.7271,1.58467,
23.7291,1.58374,
23.731,1.58377,
23.7331,1.58371,
23.7351,1.58121,
23.7371,1.58144,
23.7391,1.58168,
23.7411,1.58356,
23.7431,1.58249,
23.7451,1.58446,
23.7471,1.58508,
23.7491,1.58409,
23.7511,1.58481,
23.7531,1.58201,
23.7551,1.58346,
23.7571,1.58245,
23.7591,1.58539,
23.7611,1.58922,
23.7631,1.5892,
23.7651,1.58857,
23.7667,1.58772,
23.7684,1.58737,
23.7701,1.58733,
23.7721,1.58526,
23.7741,1.58821,
23.7761,1.58967,
23.7781,1.59,
23.7801,1.59119,
23.7817,1.58978,
23.7837,1.58841,
23.7857,1.58635,
23.7877,1.58816,
23.7897,1.58936,
23.7917,1.58771,
23.7937,1.58975,
23.7957,1.58943,
23.7977,1.58763,
23.7997,1.59262,
23.8021,1.6301,
23.8041,1.66071,
23.8061,1.68072,
23.8081,1.70279,
23.8101,1.7155,
23.8121,1.73011,
23.8141,1.7372,
23.8161,1.74865,
23.8181,1.75698,
23.8197,1.75911,
23.8217,1.76475,
23.8237,1.76393,
23.8257,1.7645,
23.8277,1.76283,
23.8297,1.76167,
23.8314,1.75967,
23.8337,1.75895,
23.8359,1.75779,
23.8381,1.75099,
23.8401,1.74621,
23.8421,1.74489,
23.8441,1.74112,
23.8461,1.73595,
23.8481,1.73268,
23.8501,1.72566,
23.8517,1.72558,
23.8537,1.71906,
23.8557,1.71622,
23.8577,1.71077,
23.8591,1.70728,
23.8611,1.70148,
23.8631,1.6937,
24.1377,0,
24.1397,1.57353,
24.1417,1.57462,
24.1437,1.57435,
24.1457,1.57667,
24.1477,1.57788,
24.1497,1.5786,
24.1517,1.57949,
24.1537,1.57996,
24.1557,1.58036,
24.1577,1.58172,
24.1597,1.58235,
24.1617,1.5824,
24.1637,1.58387,
24.1657,1.58263,
24.1677,1.58219,
24.1697,1.58304,
24.1717,1.58205,
24.1737,1.58185,
24.1757,1.58155,
24.1777,1.5808,
24.1797,1.57881,
24.1817,1.57896,
24.1837,1.5784,
24.1857,1.57798,
24.1877,1.5785,
24.1897,1.57695,
24.1917,1.57666,
24.1937,1.57622,
24.1957,1.57582,
24.1977,1.57467,
24.1997,1.57535,
24.2017,1.57244,
24.2037,1.57159,
24.2057,1.57066,
24.2077,1.57062,
24.2097,1.56981,
24.2117,1.57138,
24.2133,1.56924,
24.2151,1.56973,
24.2167,1.57024,
24.2187,1.56884,
24.2207,1.5698,
24.2227,1.57038,
24.2247,1.57066,
24.2267,1.57227,
24.2287,1.57209,
24.2311,1.57647,
24.2331,1.57679,
24.2351,1.58029,
24.2371,1.58045,
24.2387,1.58247,
24.2411,1.58415,
24.2431,1.58582,
24.2451,1.58546,
24.2471,1.58801,
24.2491,1.58554,
24.2511,1.5859,
24.253,1.58436,
24.2551,1.58469,
24.2571,1.58352,
24.2591,1.5853,
24.2611,1.58225,
24.2631,1.58466,
24.2651,1.58172,
24.2667,1.58056,
24.2687,1.57969,
24.2707,1.5801,
24.2727,1.57832,
24.2747,1.57858,
24.2767,1.57633,
24.2787,1.57642,
24.2807,1.57592,
24.2827,1.57603,
24.2847,1.57501,
24.2865,1.57671,
24.2887,1.57322,
24.2907,1.57282,
24.2927,1.57252,
24.2947,1.574,
24.2967,1.57118,
24.2984,1.5725,
24.3007,1.57022,
24.3032,1.5719,
24.3051,1.5725,
24.3071,1.57284,
24.3091,1.57183,
24.3111,1.57517,
24.3131,1.57522,
24.3151,1.57828,
24.3171,1.57909,
24.3187,1.58029,
24.3207,1.57886,
24.3227,1.57754,
24.3247,1.57872,
24.3267,1.5808,
24.3287,1.58216,
24.3307,1.58314,
24.3321,1.58623,
24.3341,1.58346,
24.3361,1.58399,
24.3381,1.58425,
24.3401,1.58542,
24.3421,1.58493,
24.3441,1.58615,
24.3461,1.58302,
24.3481,1.58218,
24.3501,1.58175,
24.3517,1.58013,
24.3537,1.57982,
24.3557,1.58102,
24.3577,1.57774,
24.3597,1.57887,
24.3617,1.57594,
24.3637,1.57651,
24.3651,1.57684,
24.3671,1.5774,
24.369,1.57472,
24.3711,1.57526,
24.3731,1.57318,
24.3747,1.57268,
24.3767,1.57198,
24.3787,1.57128,
24.3807,1.57199,
24.3827,1.57053,
24.3847,1.5706,
24.3867,1.56917,
24.3884,1.57157,
24.3901,1.57125,
24.3921,1.57209,
24.3941,1.57079,
24.3961,1.57225,
24.3979,1.57211,
24.4001,1.57523,
24.4021,1.57582,
24.4041,1.57851,
24.4061,1.57961,
24.4081,1.5814,
24.4101,1.58276,
24.4121,1.58544,
24.4141,1.58533,
24.4161,1.58776,
24.4181,1.58535,
24.4202,1.58472,
24.4221,1.58523,
24.4241,1.58636,
24.4261,1.58507,
24.4281,1.58731,
24.4301,1.58447,
24.4316,1.58512,
24.4341,1.58368,
24.4361,1.58408,
24.4381,1.58382,
24.4401,1.58578,
24.4421,1.58262,
24.444,1.58141,
24.4461,1.5786,
24.4481,1.57898,
24.4501,1.57673,
24.4521,1.57834,
24.4547,1.57381,
24.4567,1.57427,
24.4587,1.5725,
24.4607,1.57288,
24.4627,1.5715,
24.4643,1.57227,
24.4661,1.57133,
24.4687,1.56918,
24.4707,1.56761,
24.4727,1.56995,
24.4747,1.56958,
24.4767,1.57186,
24.4787,1.57051,
24.4807,1.5742,
24.4827,1.5741,
24.4847,1.57672,
24.4861,1.5766,
24.4881,1.57943,
24.4901,1.57835,
24.4921,1.58136,
24.4941,1.58183,
24.4961,1.58419,
24.4977,1.58323,
24.4997,1.58566,
24.5017,1.58533,
24.5037,1.58573,
24.5057,1.58422,
24.5077,1.58781,
24.5097,1.5872,
24.5117,1.58703,
24.5137,1.58626,
24.5157,1.58384,
24.5177,1.58249,
24.5201,1.58186,
24.5221,1.5823,
24.5241,1.58262,
24.5261,1.58009,
24.5279,1.58019,
24.5301,1.57754,
24.5321,1.57678,
24.5341,1.57607,
24.5357,1.57451,
24.5377,1.57531,
24.5397,1.5745,
24.5417,1.57443,
24.5437,1.57323,
24.5457,1.5728,
24.5477,1.57173,
24.5491,1.57309,
24.5517,1.57169,
24.5537,1.57037,
24.5557,1.57132,
24.5577,1.5747,
24.5597,1.57431,
24.5617,1.5763,
24.5637,1.57589,
24.5657,1.57672,
24.5673,1.57779,
24.5691,1.57975,
24.5711,1.58024,
24.5731,1.58395,
24.5747,1.58044,
24.5767,1.58341,
24.5787,1.58267,
24.5807,1.58457,
24.5819,1.58503,
24.5841,1.58616,
24.5861,1.58474,
24.5881,1.58419,
24.5901,1.58284,
24.5921,1.58448,
24.5941,1.5829,
24.5961,1.58339,
24.5981,1.58129,
24.6001,1.58081,
24.6021,1.57955,
24.6041,1.57894,
24.6057,1.57716,
24.6077,1.57773,
24.6097,1.57848,
24.6117,1.57672,
24.6137,1.57761,
24.6157,1.57623,
24.6177,1.57614,
24.6193,1.57488,
24.6211,1.5762,
24.6227,1.57414,
24.6247,1.57444,
24.6267,1.57289,
24.6287,1.5731,
24.6307,1.57338,
24.6321,1.57279,
24.6341,1.57364,
24.6358,1.57159,
24.6377,1.57407,
24.6397,1.57272,
24.6417,1.57394,
24.6437,1.57402,
24.6457,1.57702,
24.6477,1.57527,
24.6497,1.5803,
24.6521,1.58299,
24.6541,1.58471,
24.6561,1.58541,
24.6581,1.58725,
24.6601,1.58541,
24.6621,1.58606,
24.6641,1.58715,
24.6661,1.5875,
24.6681,1.58722,
24.6701,1.58831,
24.6721,1.58596,
24.6741,1.58468,
24.6757,1.60348,
24.6777,1.63246,
24.6794,1.65628,
24.6811,1.67229,
24.6831,1.6937,
24.6851,1.71013,
24.687,1.72044,
24.6891,1.73234,
24.6911,1.73947,
24.6937,1.75055,
24.6961,1.7534,
24.6981,1.75236,
24.7001,1.75628,
24.7021,1.75571,
24.7041,1.75703,
24.7061,1.75385,
24.7081,1.75199,
24.7101,1.74921,
24.7121,1.74723,
24.7141,1.74429,
24.7161,1.74044,
24.7181,1.73588,
24.7201,1.73059,
24.7221,1.72804,
24.7241,1.72149,
24.7261,1.71681,
24.7281,1.71171,
24.7301,1.70534,
24.7321,1.70323,
24.7341,1.69808,
24.7361,1.69577,
24.7381,1.6881,
24.7401,1.68329,
24.7421,1.67794,
24.7443,1.67296,
24.7461,1.66942,
24.7481,1.66476,
24.7501,1.66096,
24.7521,1.65525,
24.754,1.65224,
24.7561,1.6506,
24.758,1.64789,
24.7597,1.64493,
24.7617,1.64036,
24.7637,1.63901,
24.7657,1.63549,
24.7677,1.63677,
24.7697,1.63123,
24.7713,1.62907,
24.7737,1.62678,
24.7757,1.62474,
24.7774,1.62308,
24.7791,1.61975,
24.7811,1.61863,
24.7831,1.61339,
24.7851,1.6115,
24.7877,1.60633,
24.7896,1.60585,
24.7917,1.60422,
24.7937,1.60148,
24.7957,1.60088,
24.7977,1.59963,
24.7997,1.60068,
24.8017,1.59795,
24.8037,1.59674,
24.8057,1.59578,
24.8077,1.5948,
24.8097,1.59572,
24.8117,1.59252,
24.8137,1.58967,
24.8157,1.59043,
24.8181,1.58946,
24.8195,1.58984,
24.8217,1.58818,
24.8237,1.58788,
24.8257,1.58567,
24.8277,1.58516,
24.8297,1.5843,
24.8317,1.58143,
24.8337,1.58452,
24.8357,1.58324,
24.8377,1.58383,
24.8397,1.58162,
24.8417,1.58098,
24.8437,1.57987,
24.8457,1.57871,
24.8477,1.57952,
24.8497,1.5801,
24.8517,1.5789,
24.8531,1.5791,
24.8551,1.57789,
24.8571,1.57807,
24.8591,1.57687,
24.8611,1.57717,
24.8631,1.57474,
24.8651,1.57571,
24.8671,1.57403,
24.8691,1.57492,
24.8711,1.57547,
24.8731,1.57514,
24.8751,1.57458,
24.8771,1.57394,
24.8791,1.57359,
24.881,1.57473,
24.8831,1.57308,
24.8851,1.57466,
24.887,1.57295,
24.8887,1.574,
24.8907,1.57283,
24.8927,1.5733,
24.8951,1.57151,
24.8967,1.57127,
24.8987,1.57247,
24.9007,1.57393,
24.9027,1.57487,
24.9047,1.5733,
24.9067,1.57269,
24.9087,1.57274,
24.9107,1.5732,
24.9127,1.57501,
24.9144,1.57213,
24.9167,1.57198,
24.9187,1.57275,
24.9211,1.57175,
24.9231,1.57298,
24.9251,1.57028,
24.9271,1.57101,
24.9291,1.56963,
24.9311,1.56917,
24.9327,1.56928,
24.9351,1.56979,
24.9371,1.57079,
24.9391,1.57032,
24.9411,1.57181,
24.9431,1.57233,
24.9451,1.57048,
24.9471,1.57104,
24.9491,1.56966,
24.9511,1.57195,
24.9532,1.57135,
24.9551,1.57043,
24.9571,1.57092,
24.9591,1.56992,
24.9611,1.57012,
24.9631,1.56926,
24.9647,1.5709,
24.9667,1.57066,
24.9685,1.57118,
24.9702,1.57116,
24.9721,1.57251,
24.9741,1.57221,
24.9761,1.57117,
24.9781,1.56989,
24.9801,1.5712,
24.9817,1.57228,
24.9837,1.57228,
24.9858,1.57408,
24.9877,1.57283,
24.9897,1.57195,
24.9917,1.57235,
24.9937,1.57201,
24.9957,1.57357,
24.9977,1.57221,
24.9991,1.57309,
25.0011,1.57358,
25.003,1.57315,
25.0051,1.57432,
25.0071,1.57328,
25.0091,1.57307,
25.011,1.57149,
25.0127,1.57212,
25.0142,1.5724,
25.0161,1.57416,
25.0181,1.57286,
25.0195,1.5741,
25.0217,1.57285,
25.0237,1.57308,
25.0254,1.57163,
25.0274,1.57282,
25.0291,1.57002,
25.0307,1.57174,
25.0321,1.5696,
25.0337,1.57165,
25.0357,1.57263,
25.0387,1.57227,
25.0407,1.57231,
25.042,1.57052,
25.0438,1.57267,
25.0461,1.57191,
25.0481,1.57226,
25.0501,1.57216,
25.0521,1.57125,
25.0543,1.57038,
25.0561,1.57003,
25.0581,1.57114,
25.0595,1.56792,
25.0617,1.57019,
25.0637,1.56915,
25.0657,1.57037,
25.0677,1.57124,
25.0697,1.56953,
25.0715,1.56814,
25.0733,1.56945,
25.0752,1.56821,
25.0771,1.56937,
25.0791,1.56816,
25.0811,1.57002,
25.0832,1.56594,
25.0851,1.56763,
25.0872,1.56623,
25.0889,1.5666,
25.0911,1.5659,
25.0931,1.56628,
25.0951,1.56607,
25.0971,1.56689,
25.0991,1.56931,
25.1011,1.56792,
25.1031,1.56692,
25.1051,1.56809,
25.1071,1.5672,
25.1091,1.57027,
25.1111,1.56893,
25.1131,1.56818,
25.1151,1.56885,
25.1171,1.5691,
25.1197,1.57,
25.1217,1.5679,
25.1237,1.56919,
25.1257,1.56809,
25.1277,1.5691,
25.1297,1.56985,
25.1313,1.57004,
25.1331,1.56929,
25.1351,1.56992,
25.1371,1.57213,
25.1391,1.57028,
25.1411,1.56937,
25.1431,1.57108,
25.1451,1.56898,
25.1471,1.57139,
25.1487,1.56884,
25.1507,1.57161,
25.1528,1.56947,
25.1547,1.56998,
25.1567,1.56862,
25.1587,1.56944,
25.1607,1.57065,
25.1627,1.56994,
25.1647,1.56893,
25.1667,1.57072,
25.1691,1.57031,
25.171,1.57204,
25.1727,1.57111,
25.1747,1.57202,
25.1767,1.57128,
25.1787,1.57302,
25.1807,1.57284,
25.1827,1.5717,
25.1847,1.57243,
25.1868,1.57204,
25.1891,1.56958,
25.1911,1.56884,
25.1931,1.56863,
25.1951,1.56856,
25.1971,1.56863,
25.1991,1.56933,
25.2017,1.57099,
25.2037,1.56898,
25.2057,1.56977,
25.2077,1.56855,
25.2097,1.57085,
25.2117,1.57079,
25.2137,1.57038,
25.2157,1.56991,
25.2177,1.57023,
25.2197,1.57066,
25.2217,1.56927,
25.2237,1.57266,
25.2257,1.57211,
25.2277,1.57199,
25.2297,1.57221,
25.2317,1.57231,
25.2337,1.57367,
25.2357,1.57134,
25.2371,1.56842,
25.2391,1.56931,
25.2411,1.56893,
25.2431,1.57011,
25.2451,1.56778,
25.2471,1.57077,
25.2491,1.56872,
25.2511,1.56905,
25.2531,1.56873,
25.2551,1.56869,
25.2571,1.56896,
25.2591,1.56992,
25.2609,1.57076,
25.2631,1.57044,
25.2651,1.5701,
25.2671,1.57052,
25.2691,1.56862,
25.2714,1.57228,
25.2737,1.57264,
25.2757,1.57176,
25.2777,1.57347,
25.2797,1.56951,
25.2817,1.57004,
25.2837,1.57094,
25.2857,1.57201,
25.2877,1.57032,
25.2894,1.56908,
25.2917,1.57038,
25.2937,1.57055,
25.2957,1.57277,
25.2977,1.57079,
25.2997,1.56952,
25.3017,1.5713,
25.3035,1.56966,
25.3057,1.57306,
25.3077,1.57181,
25.3097,1.57267,
25.3117,1.57168,
25.3137,1.57232,
25.3157,1.57228,
25.3177,1.57115,
25.3197,1.57278,
25.3217,1.57094,
25.3237,1.57338,
25.3257,1.57299,
25.3277,1.57253,
25.3297,1.57286,
25.3317,1.57182,
25.3337,1.57274,
25.3357,1.57335,
25.3377,1.57269,
25.3397,1.57368,
25.3417,1.56933,
25.3437,1.5727,
25.3457,1.5716,
25.3477,1.57192,
25.3497,1.57095,
25.3517,1.57202,
25.3537,1.57264,
25.3557,1.57309,
25.3577,1.57509,
25.3597,1.57326,
25.3617,1.57135,
25.3637,1.57329,
25.3657,1.57183,
25.3677,1.574,
25.3697,1.57253,
25.3717,1.5722,
25.3737,1.57175,
25.3757,1.57126,
25.3777,1.56935,
25.3793,1.56957,
25.381,1.56812,
25.3831,1.56771,
25.3851,1.56926,
25.3867,1.56994,
25.3887,1.57068,
25.3907,1.56932,
25.3927,1.56779,
25.3947,1.56931,
25.3967,1.5684,
25.3991,1.57017,
25.4007,1.56983,
25.4024,1.56942,
25.4041,1.5696,
25.4061,1.56974,
25.4081,1.56875,
25.4101,1.56871,
25.4117,1.56993,
25.4137,1.56815,
25.4157,1.56683,
25.4177,1.56485,
25.4197,1.56662,
25.4217,1.56458,
25.4237,1.56185,
25.4257,1.56192,
25.4277,1.56023,
25.4297,1.56206,
25.4318,1.56203,
25.4341,1.56056,
25.4361,1.5618,
25.4381,1.5602,
25.4401,1.56169,
25.4421,1.55989,
25.4437,1.56141,
25.4457,1.55936,
25.4477,1.56013,
25.4497,1.56049,
25.4517,1.56021,
25.4537,1.5596,
25.4557,1.55901,
25.4577,1.55908,
25.4597,1.55955,
25.4617,1.5579,
25.4631,1.55924,
25.4647,1.55918,
25.4667,1.55871,
25.4687,1.55875,
25.471,1.55973,
25.4727,1.5585,
25.4748,1.56087,
25.4767,1.55988,
25.4787,1.56144,
25.4807,1.56177,
25.4827,1.56212,
25.4847,1.5624,
25.4867,1.56318,
25.4887,1.56396,
25.4907,1.56532,
25.4927,1.5647,
25.4944,1.56718,
25.4961,1.56537,
25.4981,1.56639,
25.5001,1.56452,
25.5021,1.56652,
25.5044,1.56417,
25.5067,1.56437,
25.5087,1.56392,
25.5107,1.56591,
25.5127,1.56785,
25.5147,1.5669,
25.5167,1.56554,
25.5187,1.56698,
25.5209,1.56637,
25.5231,1.56846,
25.5251,1.56856,
25.5271,1.56719,
25.5291,1.56742,
25.5311,1.56618,
25.5331,1.56795,
25.5351,1.56527,
25.5371,1.56623,
25.5391,1.56599,
25.5411,1.56693,
25.5431,1.56763,
25.5451,1.5673,
25.5471,1.56641,
25.5491,1.56705,
25.5511,1.59198,
25.5531,1.62347,
25.5551,1.64627,
25.5571,1.67366,
25.5591,1.6877,
25.561,1.70428,
25.5631,1.71883,
25.5651,1.72455,
25.5671,1.73313,
25.5691,1.73895,
25.5713,1.7435,
25.5731,1.74601,
25.5751,1.74703,
25.5771,1.74622,
25.5791,1.7451,
25.5811,1.7434,
25.5831,1.74541,
25.5851,1.74201,
25.5871,1.73691,
25.589,1.73326,
25.5911,1.72837,
25.5931,1.72585,
25.5951,1.7238,
25.5971,1.71914,
25.5991,1.71609,
25.6007,1.71274,
25.6028,1.70773,
25.6051,1.70225,
25.6071,1.699,
25.6091,1.69448,
25.6111,1.6932,
25.6131,1.68711,
25.615,1.68131,
25.6171,1.67773,
25.619,1.67232,
25.6202,1.67089,
25.6221,1.66417,
25.6241,1.6607,
25.6261,1.65795,
25.6281,1.65633,
25.6301,1.65229,
25.6317,1.65129,
25.6337,1.64744,
25.6357,1.64681,
25.6377,1.6423,
25.6397,1.63816,
25.6417,1.63617,
25.6437,1.63144,
25.6457,1.62711,
25.6477,1.62538,
25.6497,1.62014,
25.6522,1.61326,
25.6541,1.61053,
25.6561,1.60843,
25.6581,1.60514,
25.6601,1.60483,
25.6621,1.60386,
25.6641,1.60147,
25.6661,1.6036,
25.6681,1.60112,
25.6701,1.59996,
25.6717,1.60267,
25.6737,1.59979,
25.6757,1.59758,
25.6777,1.597,
25.6797,1.59632,
25.6813,1.59588,
25.6831,1.59655,
25.6851,1.59531,
25.6867,1.59586,
25.6887,1.59362,
25.6907,1.59361,
25.6927,1.59331,
25.6947,1.59018,
25.6967,1.58772,
25.6981,1.58672,
25.6995,1.58644,
25.7017,1.58497,
25.7041,1.58239,
25.7061,1.58037,
25.7081,1.5797,
25.7101,1.57851,
25.7121,1.57711,
25.714,1.57616,
25.7157,1.57447,
25.7177,1.57369,
25.7201,1.57359,
25.7221,1.57325,
25.7241,1.57036,
25.7261,1.57063,
25.7281,1.57318,
25.7301,1.57203,
25.7317,1.57456,
25.7337,1.57362,
25.7362,1.57519,
25.7381,1.57923,
25.7401,1.57696,
25.7421,1.57764,
25.7441,1.57953,
25.7461,1.57976,
25.7477,1.58185,
25.7497,1.58043,
25.7517,1.58065,
25.7531,1.58001,
25.7551,1.58059,
25.7571,1.57846,
25.7592,1.57838,
25.761,1.57892,
25.7631,1.57752,
25.765,1.57915,
25.7671,1.57543,
25.7692,1.57461,
25.7711,1.57914,
25.7731,1.57785,
25.775,1.5776,
25.7771,1.57715,
25.7785,1.57411,
25.7801,1.57601,
25.7821,1.57564,
25.7841,1.57328,
25.7862,1.57307,
25.7887,1.57232,
25.7907,1.57057,
25.7927,1.57071,
25.7947,1.56946,
25.7967,1.56798,
25.7987,1.56922,
25.8007,1.56905,
25.8027,1.56901,
25.8047,1.56839,
25.8067,1.56655,
25.8087,1.5656,
25.8107,1.56665,
25.8127,1.56471,
25.8147,1.56339,
25.8167,1.5642,
25.8191,1.56477,
25.8211,1.56207,
25.8231,1.5638,
25.8251,1.56388,
25.8271,1.56418,
25.8291,1.56859,
25.8311,1.56931,
25.8331,1.57146,
25.8351,1.57246,
25.837,1.57525,
25.8391,1.57354,
25.8411,1.57657,
25.8431,1.57713,
25.8451,1.57674,
