time [s],filter_volt,voltage,
18.4308,1.33567,1.24398,
18.432,1.33597,1.26289,
18.434,1.33678,1.2578,
18.436,1.33846,1.26071,
18.438,1.34052,1.27089,
18.44,1.34103,1.26507,
18.442,1.33786,1.19015,
18.444,1.33586,1.23743,
18.446,1.33584,1.25489,
18.448,1.33779,1.26944,
18.45,1.34066,1.28544,
18.4516,1.34189,1.45858,
18.4536,1.34262,1.42948,
18.4556,1.33763,1.35528,
18.4576,1.33389,1.40402,
18.459,1.33495,1.25344,
18.461,1.33595,1.26653,
18.463,1.33765,1.27308,
18.4646,1.33885,1.27235,
18.4666,1.34172,1.45858,
18.4682,1.34169,1.43167,
18.47,1.33905,1.38074,
18.472,1.33599,1.38875,
18.474,1.33375,1.38074,
18.476,1.33386,1.4484,
18.4776,1.33442,1.43967,
18.4796,1.3368,1.44985,
18.4816,1.33816,1.43312,
18.4836,1.33476,1.36983,
18.486,1.3278,1.38074,
18.488,1.32879,1.41857,
18.49,1.33141,1.28326,
18.492,1.33485,1.46513,
18.494,1.33822,1.46586,
18.496,1.34033,1.44331,
18.498,1.34021,1.42221,
18.5,1.33894,1.41348,
18.5021,1.33869,1.42657,
18.5039,1.34016,1.44767,
18.506,1.34215,1.45713,
18.508,1.34379,1.44622,
18.51,1.3447,1.43385,
18.512,1.33948,1.35892,
18.5139,1.3361,1.40184,
18.516,1.33591,1.42075,
18.518,1.33646,1.43094,
18.52,1.33786,1.44258,
18.522,1.33985,1.46367,
18.524,1.34127,1.44112,
18.526,1.34075,1.41493,
18.528,1.33759,1.40038,
18.53,1.33611,1.3982,
18.532,1.33686,1.44185,
18.534,1.33936,1.45931,
18.5361,1.3422,1.48477,
18.538,1.34384,1.44913,
18.54,1.34038,1.36838,
18.542,1.33557,1.37565,
18.544,1.33564,1.41639,
18.546,1.33648,1.43167,
18.5476,1.33708,1.44622,
18.5496,1.33994,1.45858,
18.5516,1.36874,1.7503,
18.553,1.39493,1.83832,
18.555,1.42924,1.84051,
18.557,1.45592,1.73357,
18.559,1.474,1.6761,
18.561,1.492,1.72047,
18.563,1.50556,1.65136,
18.5646,1.51285,1.61208,
18.5666,1.51791,1.5968,
18.5683,1.52704,1.62881,
18.5706,1.53512,1.62808,
18.572,1.54043,1.62299,
18.574,1.54748,1.63099,
18.576,1.55347,1.62226,
18.578,1.55815,1.61426,
18.58,1.56071,1.58516,
18.5816,1.56083,1.55388,
18.5836,1.55947,1.54006,
18.586,1.55519,1.5066,
18.588,1.5496,1.47968,
18.59,1.54302,1.46076,
18.592,1.53608,1.45422,
18.594,1.5298,1.45058,
18.596,1.52354,1.44549,
18.598,1.51742,1.44476,
18.6,1.51102,1.42876,
18.6023,1.5027,1.41857,
18.6046,1.49676,1.4273,
18.6066,1.492,1.43676,
18.6086,1.48803,1.44112,
18.6106,1.48402,1.42585,
18.6126,1.48033,1.43603,
18.6146,1.47711,1.43821,
18.6166,1.47457,1.44767,
18.6186,1.47253,1.44767,
18.6206,1.47085,1.45349,
18.6226,1.4707,1.50078,
18.6246,1.47064,1.4724,
18.6266,1.471,1.47677,
18.6286,1.47161,1.47895,
18.6306,1.47249,1.47822,
18.6326,1.47388,1.48986,
18.635,1.47629,1.49568,
18.637,1.47779,1.49641,
18.639,1.47939,1.50296,
18.641,1.48101,1.5015,
18.643,1.48257,1.5015,
18.645,1.48384,1.49932,
18.647,1.48458,1.50005,
18.649,1.48523,1.49423,
18.651,1.48537,1.48768,
18.6526,1.48508,1.4775,
18.6546,1.48448,1.4724,
18.6566,1.48373,1.47386,
18.6586,1.48298,1.46731,
18.6606,1.48172,1.4724,
18.6626,1.48077,1.46731,
18.6643,1.47975,1.46804,
18.6666,1.47879,1.46804,
18.6686,1.47808,1.46949,
18.6706,1.4774,1.46804,
18.6726,1.47689,1.46949,
18.6746,1.4764,1.46658,
18.6766,1.47609,1.4724,
18.6786,1.47584,1.47386,
18.6806,1.47565,1.47386,
18.6826,1.47544,1.47459,
18.685,1.47529,1.47313,
18.687,1.47521,1.47168,
18.689,1.47519,1.47895,
18.6906,1.47506,1.46731,
18.6926,1.475,1.47095,
18.6946,1.47517,1.47459,
18.6966,1.47508,1.47604,
18.698,1.47504,1.47313,
18.7,1.47503,1.47022,
18.7026,1.4749,1.47168,
18.705,1.47468,1.47313,
18.707,1.47461,1.4724,
18.709,1.47463,1.4724,
18.711,1.47448,1.47168,
18.713,1.47441,1.47168,
18.7145,1.47438,1.47459,
18.7166,1.4744,1.47531,
18.7187,1.47446,1.4724,
18.7206,1.47446,1.47386,
18.7226,1.47432,1.4775,
18.7246,1.47423,1.47604,
18.7266,1.47409,1.4724,
18.7286,1.47384,1.47386,
18.7306,1.47401,1.47531,
18.7326,1.47386,1.4724,
18.7346,1.47392,1.4775,
18.7366,1.47395,1.47459,
18.7386,1.47407,1.47531,
18.7406,1.47415,1.46658,
18.7426,1.4742,1.47531,
18.7446,1.47434,1.47459,
18.7466,1.47433,1.46949,
18.7486,1.47428,1.47095,
18.7506,1.4743,1.47386,
18.7526,1.47441,1.47895,
18.7546,1.47464,1.4724,
18.7566,1.47469,1.47822,
18.7586,1.47456,1.46586,
18.76,1.47444,1.47168,
18.762,1.47439,1.47095,
18.764,1.47434,1.46877,
18.766,1.47426,1.47459,
18.7676,1.47426,1.47895,
18.7696,1.47424,1.47313,
18.772,1.4745,1.47677,
18.774,1.47454,1.47168,
18.776,1.4746,1.46949,
18.778,1.47443,1.47022,
18.78,1.47452,1.47386,
18.7818,1.47441,1.47386,
18.784,1.47425,1.47459,
18.786,1.47429,1.47604,
18.788,1.4741,1.47313,
18.7896,1.47436,1.47386,
18.7916,1.4743,1.47386,
18.7936,1.4743,1.4724,
18.795,1.47429,1.47313,
18.797,1.47432,1.47531,
18.799,1.47439,1.47895,
18.801,1.47419,1.45276,
18.803,1.47419,1.47313,
18.8051,1.47426,1.47677,
18.807,1.47425,1.47313,
18.809,1.47439,1.47386,
18.811,1.47445,1.47822,
18.813,1.47453,1.47604,
18.815,1.47459,1.47459,
18.817,1.47466,1.47895,
18.819,1.47472,1.47459,
18.821,1.47473,1.47386,
18.823,1.4747,1.47313,
18.825,1.47484,1.47459,
18.827,1.47478,1.47677,
18.829,1.47468,1.47313,
18.8306,1.47464,1.46949,
18.832,1.47466,1.4775,
18.834,1.47465,1.47022,
18.8366,1.47468,1.47677,
18.8386,1.4746,1.47386,
18.8406,1.4746,1.4775,
18.8426,1.47466,1.4775,
18.8446,1.4747,1.47313,
18.8466,1.47457,1.47531,
18.8486,1.47488,1.49714,
18.8506,1.47485,1.47459,
18.8523,1.47475,1.4644,
18.8546,1.47471,1.47822,
18.8566,1.47477,1.47531,
18.8586,1.47488,1.47531,
18.8606,1.47468,1.47604,
18.8626,1.47449,1.47168,
18.8646,1.47449,1.4724,
18.8666,1.47447,1.47531,
18.8686,1.47436,1.47168,
18.8706,1.47441,1.47968,
18.8726,1.47438,1.48259,
18.8746,1.47441,1.47459,
18.8766,1.47437,1.4724,
18.8786,1.47428,1.47022,
18.8806,1.4742,1.47386,
18.8826,1.47436,1.48695,
18.885,1.47458,1.47459,
18.887,1.4745,1.47168,
18.889,1.47453,1.47604,
18.891,1.4744,1.4724,
18.893,1.47434,1.48041,
18.895,1.47441,1.47604,
18.897,1.47427,1.47604,
18.899,1.47418,1.4775,
18.9009,1.47401,1.47531,
18.9026,1.47392,1.47459,
18.905,1.47395,1.47531,
18.9066,1.47396,1.47386,
18.908,1.47399,1.46804,
18.91,1.47405,1.47677,
18.912,1.47394,1.47386,
18.914,1.4739,1.47459,
18.916,1.47384,1.47677,
18.918,1.47385,1.47677,
18.92,1.47378,1.47604,
18.922,1.47386,1.47386,
18.924,1.47394,1.47677,
18.926,1.474,1.48113,
18.9276,1.47404,1.47313,
18.9296,1.47417,1.47604,
18.9319,1.474,1.47022,
18.934,1.47405,1.47677,
18.936,1.47403,1.47313,
18.938,1.47407,1.4724,
18.9396,1.47402,1.47531,
18.9416,1.47422,1.47459,
18.944,1.47451,1.47313,
18.946,1.47493,1.47386,
18.948,1.47497,1.47604,
18.95,1.47501,1.47677,
18.952,1.47483,1.47386,
18.954,1.47473,1.47531,
18.956,1.47482,1.47095,
18.958,1.47479,1.48041,
18.96,1.47476,1.47313,
18.9616,1.47468,1.47095,
18.9636,1.47461,1.47313,
18.9656,1.47454,1.47313,
18.9676,1.47459,1.47386,
18.9696,1.47462,1.47677,
18.9716,1.47456,1.47313,
18.9736,1.47462,1.48041,
18.9756,1.4746,1.47822,
18.9776,1.47468,1.47677,
18.9796,1.47464,1.47313,
18.9816,1.47462,1.47386,
18.9836,1.47461,1.47531,
18.9856,1.47459,1.47604,
18.9876,1.47438,1.46877,
18.9896,1.47443,1.47459,
18.9916,1.47367,1.47531,
18.9936,1.47364,1.47677,
18.9952,1.47371,1.47386,
18.997,1.47372,1.47677,
18.999,1.47371,1.47168,
19.001,1.47374,1.47531,
19.003,1.4737,1.47677,
19.005,1.47372,1.47386,
19.007,1.4739,1.47604,
19.009,1.47405,1.4775,
19.011,1.47415,1.47677,
19.013,1.47422,1.47459,
19.015,1.4742,1.47168,
19.017,1.47416,1.47604,
19.019,1.47417,1.47313,
19.021,1.47411,1.47459,
19.023,1.47422,1.47313,
19.025,1.47427,1.47459,
19.027,1.47426,1.47459,
19.029,1.47417,1.47459,
19.031,1.47415,1.47895,
19.0329,1.4742,1.47459,
19.035,1.47415,1.46949,
19.0377,1.47417,1.47459,
19.0396,1.4743,1.4775,
19.0416,1.47429,1.47677,
19.0436,1.47414,1.47386,
19.0456,1.47414,1.47459,
19.0476,1.47423,1.47386,
19.049,1.47424,1.47168,
19.051,1.47468,1.51678,
19.0526,1.47463,1.46949,
19.0546,1.47454,1.47531,
19.0566,1.47454,1.46949,
19.0586,1.47439,1.47604,
19.0606,1.47431,1.47095,
19.0626,1.47435,1.47604,
19.0643,1.47432,1.47386,
19.0666,1.47428,1.47459,
19.0689,1.47425,1.47313,
19.071,1.47421,1.4775,
19.0726,1.47414,1.47168,
19.0746,1.47417,1.47386,
19.0766,1.47419,1.47531,
19.0786,1.47421,1.47313,
19.08,1.47415,1.47459,
19.0816,1.47411,1.47168,
19.0836,1.47432,1.47459,
19.086,1.47433,1.4775,
19.088,1.47437,1.47313,
19.09,1.47445,1.47095,
19.092,1.47435,1.47168,
19.094,1.47446,1.48041,
19.096,1.47438,1.47531,
19.0981,1.47428,1.47459,
19.0999,1.47428,1.48041,
19.1016,1.47427,1.47459,
19.1036,1.47438,1.47095,
19.1056,1.47441,1.47459,
19.1076,1.47441,1.47531,
19.1096,1.47437,1.47386,
19.1116,1.47427,1.47604,
19.1136,1.47423,1.47604,
19.1156,1.47435,1.47531,
19.1176,1.47419,1.47531,
19.1196,1.47404,1.47313,
19.1216,1.47407,1.47677,
19.1236,1.47413,1.47095,
19.1256,1.47405,1.47531,
19.1276,1.47398,1.47313,
19.1296,1.47407,1.47604,
19.1313,1.47403,1.47459,
19.1336,1.47417,1.47459,
19.1356,1.47455,1.47677,
19.1376,1.47448,1.47168,
19.1396,1.47447,1.47822,
19.1416,1.47451,1.48041,
19.1436,1.47444,1.47604,
19.1456,1.47444,1.47168,
19.1476,1.47462,1.47386,
19.1496,1.47444,1.4724,
19.1516,1.47437,1.4724,
19.1536,1.47435,1.47095,
19.1556,1.47429,1.47168,
19.1576,1.47424,1.48041,
19.1596,1.47418,1.47677,
19.1616,1.4742,1.47531,
19.1636,1.47421,1.47604,
19.166,1.47426,1.4775,
19.168,1.47428,1.47168,
19.17,1.47428,1.46949,
19.172,1.47418,1.47459,
19.174,1.47412,1.47022,
19.176,1.47411,1.4775,
19.178,1.4742,1.47822,
19.18,1.47414,1.47531,
19.182,1.47391,1.44622,
19.184,1.47407,1.48332,
19.186,1.4741,1.47604,
19.188,1.47413,1.47531,
19.19,1.47425,1.47386,
19.192,1.47428,1.47677,
19.194,1.47419,1.47386,
19.1956,1.47419,1.47531,
19.1976,1.47417,1.47895,
19.199,1.47426,1.4775,
19.201,1.47438,1.47604,
19.203,1.47454,1.47677,
19.205,1.47465,1.47677,
19.2066,1.47469,1.47531,
19.2091,1.47462,1.47459,
19.211,1.4746,1.48623,
19.213,1.47471,1.47677,
19.215,1.47452,1.46877,
19.217,1.47469,1.48186,
19.219,1.47474,1.47822,
19.221,1.47477,1.4775,
19.223,1.47475,1.47531,
19.225,1.47473,1.47459,
19.227,1.47478,1.47459,
19.2296,1.47471,1.47386,
19.2315,1.47458,1.47095,
19.2336,1.47447,1.4775,
19.2353,1.47445,1.47604,
19.237,1.4743,1.47168,
19.239,1.47433,1.47604,
19.241,1.47442,1.46295,
19.2426,1.47436,1.47095,
19.2446,1.47443,1.47313,
19.2466,1.47446,1.47604,
19.2486,1.47449,1.47459,
19.2506,1.47463,1.47313,
19.2526,1.47462,1.47386,
19.2546,1.47488,1.47677,
19.257,1.47488,1.47459,
19.259,1.47483,1.47095,
19.261,1.47458,1.47459,
19.263,1.47457,1.4775,
19.265,1.47513,1.4775,
19.2666,1.47511,1.47459,
19.2686,1.47511,1.47459,
19.271,1.475,1.4775,
19.273,1.47497,1.47677,
19.275,1.47505,1.47386,
19.277,1.47501,1.4724,
19.279,1.47496,1.47677,
19.2808,1.47486,1.47531,
19.283,1.47466,1.46149,
19.285,1.47466,1.47677,
19.287,1.47466,1.47386,
19.289,1.47478,1.47895,
19.291,1.47485,1.47459,
19.2926,1.4749,1.47604,
19.2946,1.47486,1.47168,
19.2966,1.47486,1.47459,
19.2982,1.47485,1.47677,
19.3,1.4747,1.4724,
19.3024,1.47486,1.47095,
19.3046,1.47481,1.4724,
19.3066,1.47484,1.47459,
19.3086,1.47482,1.47313,
19.3106,1.47474,1.47313,
19.3126,1.47458,1.46513,
19.3143,1.47463,1.47459,
19.3166,1.47472,1.47895,
19.319,1.47462,1.4724,
19.321,1.47456,1.47386,
19.323,1.47456,1.4724,
19.325,1.47457,1.4775,
19.327,1.47453,1.46804,
19.329,1.47454,1.47677,
19.331,1.47436,1.47459,
19.333,1.47423,1.47168,
19.335,1.47434,1.47168,
19.337,1.47429,1.47459,
19.339,1.4743,1.47386,
19.341,1.47429,1.47604,
19.343,1.47442,1.47459,
19.345,1.47443,1.47386,
19.347,1.47426,1.47531,
19.349,1.47423,1.47168,
19.351,1.47427,1.47531,
19.353,1.47431,1.4724,
19.355,1.47435,1.47604,
19.357,1.47439,1.47604,
19.359,1.47481,1.47095,
19.361,1.47488,1.46949,
19.363,1.47471,1.47168,
19.3651,1.47467,1.46731,
19.367,1.47476,1.47604,
19.3686,1.47472,1.47095,
19.3706,1.47469,1.47459,
19.3726,1.47464,1.47095,
19.3746,1.47474,1.4724,
19.376,1.47471,1.4724,
19.378,1.47485,1.47459,
19.3796,1.4749,1.47677,
19.3816,1.47482,1.47313,
19.3836,1.47499,1.48404,
19.3856,1.47494,1.47386,
19.3876,1.47478,1.47459,
19.3896,1.47471,1.4724,
19.3916,1.47455,1.4724,
19.3936,1.47452,1.47677,
19.3956,1.47457,1.47604,
19.3976,1.4746,1.47531,
19.3996,1.47459,1.47313,
19.401,1.47444,1.47386,
19.403,1.47433,1.46877,
19.405,1.47422,1.4724,
19.4068,1.47432,1.4775,
19.409,1.47434,1.47677,
19.411,1.47418,1.47095,
19.4129,1.47411,1.47386,
19.415,1.47403,1.46949,
19.417,1.4741,1.47604,
19.419,1.47355,1.47386,
19.421,1.47362,1.47531,
19.423,1.47373,1.47604,
19.425,1.48239,1.77503,
19.427,1.50931,1.92853,
19.429,1.53447,1.90307,
19.431,1.55572,1.87979,
19.433,1.57375,1.85869,
19.435,1.59096,1.88197,
19.437,1.60737,1.89361,
19.4386,1.62168,1.91762,
19.4406,1.63661,1.90743,
19.4431,1.65464,1.90089,
19.445,1.66724,1.89434,
19.447,1.67759,1.88343,
19.449,1.68698,1.88124,
19.4512,1.69656,1.89288,
19.453,1.70565,1.89943,
19.455,1.71571,1.9198,
19.457,1.72657,1.91616,
19.459,1.73595,1.92998,
19.4613,1.74778,1.94453,
19.463,1.75716,1.99982,
19.465,1.76849,2.00273,
19.467,1.78063,2.0602,
19.469,1.79094,2.01001,
19.471,1.801,2.01801,
19.4726,1.80838,2.02237,
19.4749,1.81744,1.98455,
19.477,1.82316,2.01292,
19.479,1.82969,2.00346,
19.481,1.83648,2.01801,
19.483,1.84397,2.03838,
19.485,1.85148,1.86597,
19.487,1.85785,2.03183,
19.489,1.86409,2.03256,
19.491,1.86392,1.92853,
19.493,1.8599,1.88415,
19.495,1.85321,1.85287,
19.497,1.84213,1.78304,
19.499,1.8276,1.75175,
19.501,1.81352,1.74521,
19.503,1.80054,1.74593,
19.505,1.78969,1.7583,
19.5073,1.77683,1.74812,
19.509,1.7721,1.78304,
19.511,1.76869,1.82377,
19.513,1.7659,1.83832,
19.5148,1.76047,1.77285,
19.517,1.75368,1.76849,
19.519,1.74553,1.74084,
19.521,1.73627,1.7212,
19.523,1.72659,1.71538,
19.525,1.71908,1.54006,
19.527,1.71166,1.71756,
19.529,1.70716,1.74448,
19.5306,1.70525,1.80049,
19.5326,1.70784,1.83469,
19.5346,1.70815,1.78813,
19.5366,1.70592,1.76485,
19.5386,1.70096,1.72556,
19.5406,1.69561,1.72484,
19.5426,1.69075,1.72193,
19.5446,1.68597,1.72411,
19.5466,1.68153,1.72265,
19.5486,1.68027,1.79104,
19.5506,1.68111,1.8034,
19.5526,1.6821,1.78085,
19.555,1.67954,1.73793,
19.557,1.67584,1.71247,
19.559,1.6707,1.70156,
19.5611,1.66544,1.70883,
19.563,1.66102,1.7052,
19.565,1.6577,1.70956,
19.567,1.65882,1.78376,
19.569,1.66041,1.78813,
19.571,1.65789,1.71393,
19.573,1.65373,1.70083,
19.575,1.64966,1.69938,
19.577,1.6456,1.7001,
19.579,1.64143,1.69137,
19.581,1.64009,1.71393,
19.5826,1.64405,1.81723,
19.585,1.65102,1.81068,
19.587,1.65171,1.7372,
19.589,1.64951,1.70374,
19.591,1.64582,1.70738,
19.593,1.6418,1.66518,
19.595,1.63861,1.70229,
19.597,1.6362,1.70083,
19.5986,1.63676,1.77285,
19.6006,1.63804,1.76849,
19.6026,1.63901,1.72847,
19.605,1.63731,1.70665,
19.607,1.63352,1.68701,
19.609,1.63059,1.69647,
19.611,1.62768,1.6921,
19.613,1.62521,1.50078,
19.615,1.62708,1.76412,
19.617,1.62943,1.76558,
19.619,1.62849,1.7052,
19.621,1.62632,1.68846,
19.623,1.62328,1.69501,
19.625,1.62038,1.48259,
19.627,1.61787,1.68628,
19.629,1.61708,1.70229,
19.631,1.61962,1.76485,
19.6336,1.62339,1.73502,
19.636,1.62221,1.70083,
19.638,1.62147,1.69501,
19.6396,1.61929,1.70083,
19.6416,1.61872,1.70083,
19.6436,1.61727,1.69501,
19.6456,1.61814,1.75612,
19.6476,1.62322,1.79977,
19.6496,1.62655,1.7372,
19.6521,1.62583,1.69501,
19.654,1.62398,1.68628,
19.656,1.62137,1.68701,
19.658,1.61898,1.69065,
19.6596,1.61795,1.69792,
19.6616,1.61859,1.75466,
19.6636,1.62184,1.77285,
19.6656,1.62114,1.69792,
19.6676,1.61862,1.68628,
19.6696,1.61635,1.68774,
19.6716,1.61409,1.68628,
19.6736,1.61191,1.68483,
19.6756,1.6125,1.70592,
19.6776,1.61911,1.80559,
19.6796,1.62387,1.77649,
19.682,1.62559,1.71975,
19.6836,1.62389,1.69428,
19.686,1.62067,1.69356,
19.688,1.61824,1.68846,
19.69,1.6166,1.6921,
19.692,1.61754,1.7583,
19.694,1.61964,1.76048,
19.696,1.62069,1.71684,
19.698,1.61986,1.69501,
19.7,1.61686,1.6761,
19.702,1.61299,1.6921,
19.704,1.61262,1.68264,
19.706,1.61112,1.68628,
19.708,1.61427,1.76703,
19.71,1.61637,1.75394,
19.712,1.61577,1.69719,
19.7141,1.61417,1.68628,
19.716,1.61174,1.46949,
19.718,1.60952,1.68119,
19.72,1.60775,1.68119,
19.722,1.60863,1.75394,
19.724,1.61197,1.76776,
19.726,1.61425,1.72629,
19.728,1.61354,1.70665,
19.73,1.61321,1.6921,
19.732,1.61143,1.69719,
19.734,1.6115,1.69719,
19.736,1.61047,1.6921,
19.738,1.61263,1.76412,
19.74,1.61916,1.80559,
19.742,1.62087,1.72265,
19.744,1.62052,1.70083,
19.746,1.61887,1.69065,
19.748,1.61511,1.68774,
19.75,1.61323,1.68919,
19.752,1.61206,1.68919,
19.754,1.61465,1.75539,
19.756,1.61784,1.76194,
19.758,1.61707,1.6921,
19.76,1.61455,1.6841,
19.762,1.61261,1.68846,
19.7641,1.61032,1.68483,
19.7659,1.60837,1.50005,
19.768,1.61059,1.76776,
19.77,1.61738,1.79467,
19.7716,1.61972,1.7292,
19.7736,1.62146,1.71756,
19.7756,1.61981,1.69428,
19.7775,1.6173,1.67537,
19.779,1.61556,1.48041,
19.7808,1.61385,1.69065,
19.783,1.61377,1.69574,
19.785,1.61609,1.74957,
19.787,1.61792,1.71465,
19.789,1.61786,1.70083,
19.791,1.61534,1.67682,
19.793,1.61283,1.68774,
19.795,1.61096,1.6841,
19.797,1.60893,1.68192,
19.799,1.60962,1.75103,
19.801,1.61322,1.75466,
19.803,1.61324,1.70156,
19.805,1.61188,1.68483,
19.807,1.60984,1.68483,
19.809,1.60775,1.68555,
19.811,1.60599,1.68628,
19.813,1.60592,1.69428,
19.815,1.6087,1.76776,
19.817,1.61239,1.72556,
19.8191,1.61221,1.71029,
19.821,1.61201,1.68992,
19.823,1.61114,1.7001,
19.825,1.60995,1.69647,
19.827,1.60896,1.68701,
19.829,1.61024,1.7503,
19.831,1.61592,1.79613,
19.833,1.61972,1.56407,
19.835,1.61983,1.70229,
19.837,1.61854,1.68774,
19.839,1.6163,1.68264,
19.841,1.61407,1.68846,
19.843,1.61272,1.68628,
19.845,1.61421,1.75321,
19.847,1.61748,1.76703,
19.8489,1.61569,1.69356,
19.8509,1.61446,1.68192,
19.8526,1.61291,1.68555,
19.8546,1.61096,1.6841,
19.8566,1.60851,1.67682,
19.8586,1.60879,1.54515,
19.8606,1.61527,1.80704,
19.8626,1.62058,1.57352,
19.8643,1.62199,1.71611,
19.866,1.6201,1.50878,
19.868,1.61911,1.69356,
19.87,1.6155,1.68992,
19.872,1.6146,1.68774,
19.874,1.61361,1.69719,
19.8756,1.61506,1.51896,
19.8776,1.61754,1.75248,
19.8796,1.61797,1.70229,
19.8813,1.6165,1.68555,
19.8836,1.61352,1.67755,
19.8856,1.61125,1.68774,
19.8876,1.6089,1.67173,
19.8893,1.60878,1.69719,
19.8916,1.61237,1.76339,
19.8936,1.61369,1.70374,
19.8956,1.61267,1.68337,
19.8973,1.61098,1.68919,
19.8996,1.60878,1.47386,
19.9021,1.60603,1.67464,
19.904,1.60457,1.69356,
19.906,1.60802,1.75757,
19.908,1.61092,1.7212,
19.91,1.61158,1.70592,
19.912,1.61049,1.69574,
19.914,1.60966,1.69428,
19.9155,1.60994,1.49205,
19.9176,1.60863,1.49205,
19.9196,1.60861,1.51969,
19.9216,1.6135,1.60335,
19.9236,1.61933,1.57498,
19.9256,1.61997,1.53642,
19.9276,1.61898,1.51751,
19.9296,1.61683,1.48623,
19.9326,1.61168,1.49568,
19.9346,1.6115,1.51169,
19.9371,1.61393,1.75685,
19.939,1.61521,1.70665,
19.941,1.61371,1.68992,
19.943,1.61141,1.68192,
19.945,1.60957,1.68628,
19.947,1.60709,1.67537,
19.949,1.60644,1.68483,
19.951,1.61175,1.78958,
19.953,1.61785,1.79613,
19.955,1.61964,1.72411,
19.9569,1.61855,1.69283,
19.9589,1.61619,1.69428,
19.961,1.61341,1.68846,
19.9626,1.61223,1.69283,
19.9646,1.61226,1.51678,
19.967,1.61354,1.52915,
19.969,1.61584,1.75539,
19.9706,1.61686,1.53133,
19.9717,1.61619,1.49714,
19.9736,1.61276,1.47022,
19.9757,1.61149,1.48113,
19.9781,1.60903,1.68774,
19.98,1.60686,1.68555,
19.982,1.6103,1.54952,
19.984,1.61167,1.7132,
19.986,1.6108,1.69647,
19.988,1.60901,1.68555,
19.99,1.60672,1.69137,
19.992,1.60486,1.68628,
19.994,1.60383,1.69137,
19.996,1.60573,1.75394,
19.998,1.60961,1.76776,
20,1.61117,1.71393,
20.002,1.61065,1.69137,
20.004,1.60943,1.69065,
20.006,1.60848,1.71029,
20.008,1.60742,1.69283,
20.01,1.60679,1.69574,
20.0116,1.60973,1.55315,
20.0136,1.61616,1.59098,
20.0156,1.61908,1.54879,
20.017,1.6179,1.51751,
20.019,1.61643,1.68701,
20.021,1.61407,1.68628,
20.023,1.61204,1.68701,
20.025,1.61061,1.6841,
20.027,1.61237,1.75248,
20.0286,1.61473,1.53278,
20.0306,1.61533,1.51023,
20.0325,1.61204,1.48914,
20.0346,1.61106,1.49205,
20.0366,1.60922,1.48259,
20.0386,1.60702,1.49423,
20.0406,1.60761,1.54079,
20.0426,1.61434,1.59753,
20.044,1.61764,1.57425,
20.046,1.61943,1.72775,
20.048,1.61791,1.50369,
20.05,1.61577,1.69938,
20.052,1.61385,1.68919,
20.0543,1.61301,1.49641,
20.056,1.61241,1.7001,
20.058,1.61437,1.6921,
20.0596,1.61681,1.71393,
20.0616,1.61722,1.5306,
20.0636,1.61545,1.4775,
20.0656,1.61272,1.47459,
20.0676,1.61063,1.48332,
20.0696,1.60848,1.48477,
20.0713,1.60914,1.54006,
20.073,1.61097,1.76267,
20.0746,1.61316,1.5226,
20.0766,1.61266,1.51023,
20.0786,1.61113,1.49132,
20.0806,1.60906,1.47677,
20.082,1.60639,1.68192,
20.084,1.60477,1.67973,
20.086,1.60524,1.6921,
20.088,1.60917,1.7954,
20.09,1.61145,1.72338,
20.092,1.61162,1.71102,
20.094,1.6101,1.68701,
20.096,1.60942,1.69647,
20.0979,1.60828,1.49568,
20.1,1.60746,1.69137,
20.1021,1.60982,1.55606,
20.104,1.61628,1.80559,
20.106,1.61815,1.7212,
20.108,1.61765,1.69283,
20.11,1.61598,1.68628,
20.112,1.61369,1.68846,
20.1141,1.61176,1.68337,
20.116,1.61056,1.68555,
20.118,1.61327,1.75685,
20.12,1.61543,1.74812,
20.122,1.6139,1.68992,
20.124,1.61135,1.67173,
20.126,1.60944,1.6841,
20.128,1.60725,1.67755,
20.13,1.60607,1.67973,
20.1316,1.61077,1.58953,
20.1336,1.61594,1.60117,
20.1361,1.61987,1.72702,
20.138,1.61922,1.69792,
20.14,1.61708,1.69283,
20.142,1.615,1.6921,
20.144,1.61329,1.69574,
20.146,1.61252,1.69356,
20.1478,1.61481,1.51896,
20.1496,1.61669,1.76121,
20.1519,1.61673,1.53206,
20.1536,1.61637,1.48623,
20.1556,1.61362,1.48259,
20.1576,1.6112,1.48332,
20.1596,1.60912,1.47968,
20.1616,1.60877,1.52696,
20.1636,1.61179,1.5437,
20.1656,1.61336,1.52624,
20.168,1.61095,1.68919,
20.17,1.60892,1.68992,
20.172,1.60681,1.4775,
20.174,1.60526,1.68264,
20.176,1.60441,1.51169,
20.178,1.60775,1.52915,
20.18,1.6107,1.55024,
20.1816,1.61294,1.57134,
20.1836,1.61117,1.49787,
20.186,1.60981,1.50732,
20.188,1.60842,1.48841,
20.19,1.6079,1.50223,
20.192,1.60917,1.52406,
20.194,1.61515,1.59607,
20.196,1.61881,1.55752,
20.1979,1.61887,1.52333,
20.2001,1.61748,1.68846,
20.202,1.61503,1.48041,
20.2036,1.61354,1.70883,
20.2056,1.61196,1.4935,
20.2076,1.61235,1.52042,
20.2096,1.6157,1.56916,
20.2116,1.61567,1.52696,
20.2136,1.6135,1.48041,
20.2157,1.6114,1.4935,
20.2176,1.60915,1.48113,
20.2196,1.60717,1.48768,
20.2216,1.60807,1.5306,
20.2236,1.61494,1.60844,
